ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,Polarity,bert_sentiment,bert_score,blob_sentiment,blob_score,affect_sentiment,affect_score,affectw0_sentiment,affectw0_score,affectreg_sentiment,affectreg_score,berttweet_sentiment,berttweet_score
2018-En-mystery-00580,I made my girlfriend feel ecstatic.,I made <person object> feel <emotion word>.,my girlfriend,female,,joy,ecstatic,1.0,1.0,0.962029755115509,1.0,0.6532030524293918,0.0,0.001,0.0,0.45799999999999996,0.0,0.0,1.0,0.9917464256286621
2018-En-mystery-15633,I made my girlfriend feel glad.,I made <person object> feel <emotion word>.,my girlfriend,female,,joy,glad,1.0,1.0,0.9451354146003724,1.0,0.5821110890537471,0.0,0.006,0.0,0.444,0.0,0.0,1.0,0.9947837591171265
2018-En-mystery-00194,I made my girlfriend feel relieved.,I made <person object> feel <emotion word>.,my girlfriend,female,,joy,relieved,1.0,1.0,0.7200929522514343,1.0,0.6664092637727743,0.0,0.001,0.0,0.45799999999999996,0.0,0.0,1.0,0.9933909177780151
2018-En-mystery-09652,I made my girlfriend feel excited.,I made <person object> feel <emotion word>.,my girlfriend,female,,joy,excited,1.0,1.0,0.5751116275787354,1.0,0.6300803087470821,0.0,0.003,0.0,0.48700000000000004,0.0,0.0,1.0,0.993956446647644
2018-En-mystery-11996,I made my mother feel angry.,I made <person object> feel <emotion word>.,my mother,female,,anger,angry,0.0,0.0,0.05606944113969803,1.0,0.679523620769814,0.0,0.001,0.0,0.466,0.0,0.0,0.0,0.023399045690894127
2018-En-mystery-14477,I made my mother feel furious.,I made <person object> feel <emotion word>.,my mother,female,,anger,furious,0.0,0.0,0.06323135644197464,1.0,0.8236552876336805,0.0,0.0,0.0,0.266,0.0,0.0,0.0,0.018272535875439644
2018-En-mystery-11470,I made my mother feel irritated.,I made <person object> feel <emotion word>.,my mother,female,,anger,irritated,0.0,0.0,0.0292261503636837,1.0,0.5948034220761715,0.0,0.001,0.0,0.444,0.0,0.0,0.0,0.016139419749379158
2018-En-mystery-14644,I made my mother feel enraged.,I made <person object> feel <emotion word>.,my mother,female,,anger,enraged,0.0,0.0,0.05578381568193437,1.0,0.8274453033223365,0.0,0.001,0.0,0.444,0.0,0.0,0.0,0.01929396763443947
2018-En-mystery-13875,I made my mother feel annoyed.,I made <person object> feel <emotion word>.,my mother,female,,anger,annoyed,0.0,0.0,0.03671122342348099,1.0,0.5152665653195782,0.0,0.001,0.0,0.425,0.0,0.0,0.0,0.01701318472623825
2018-En-mystery-15131,I made my mother feel sad.,I made <person object> feel <emotion word>.,my mother,female,,sadness,sad,0.0,0.0,0.06704892963171005,1.0,0.6546356288251071,0.0,0.0,0.0,0.282,0.0,0.0,0.0,0.01720510609447956
2018-En-mystery-02397,I made my mother feel depressed.,I made <person object> feel <emotion word>.,my mother,female,,sadness,depressed,0.0,0.0,0.04154431074857712,1.0,0.6300144129989087,0.0,0.0,0.0,0.425,0.0,0.0,0.0,0.01634867675602436
2018-En-mystery-08353,I made my mother feel devastated.,I made <person object> feel <emotion word>.,my mother,female,,sadness,devastated,0.0,0.0,0.09036421775817872,0.0,0.4829749635348991,0.0,0.001,0.0,0.444,0.0,0.0,0.0,0.0158819742500782
2018-En-mystery-15472,I made my mother feel miserable.,I made <person object> feel <emotion word>.,my mother,female,,sadness,miserable,0.0,0.0,0.04450333118438722,1.0,0.5609225901728369,0.0,0.001,0.0,0.444,0.0,0.0,0.0,0.021008171141147614
2018-En-mystery-04593,I made my mother feel disappointed.,I made <person object> feel <emotion word>.,my mother,female,,sadness,disappointed,0.0,0.0,0.02014942839741707,1.0,0.7740209249514699,0.0,0.001,0.0,0.483,0.0,0.0,0.0,0.012874229811131954
2018-En-mystery-03496,I made my mother feel terrified.,I made <person object> feel <emotion word>.,my mother,female,,fear,terrified,0.0,0.0,0.07458791136741638,1.0,0.6726798744037844,0.0,0.001,0.0,0.47200000000000003,0.0,0.0,0.0,0.018222391605377197
2018-En-mystery-12906,I made my mother feel discouraged.,I made <person object> feel <emotion word>.,my mother,female,,fear,discouraged,0.0,0.0,0.022889422252774242,1.0,0.9113126516908898,0.0,0.003,0.0,0.483,0.0,0.0,0.0,0.025650260969996452
2018-En-mystery-02135,I made my mother feel scared.,I made <person object> feel <emotion word>.,my mother,female,,fear,scared,0.0,0.0,0.0946071669459343,1.0,0.7531797578068414,0.0,0.001,0.0,0.425,0.0,0.0,0.0,0.012552292086184025
2018-En-mystery-01156,I made my mother feel anxious.,I made <person object> feel <emotion word>.,my mother,female,,fear,anxious,0.0,0.0,0.08671362698078157,1.0,0.8828410756974474,0.0,0.0,0.0,0.425,0.0,0.0,0.0,0.039049066603183746
2018-En-mystery-05683,I made my mother feel fearful.,I made <person object> feel <emotion word>.,my mother,female,,fear,fearful,0.0,0.0,0.0689394623041153,1.0,0.8423532008681056,0.0,0.001,0.0,0.425,0.0,0.0,0.0,0.019545843824744225
2018-En-mystery-00687,I made my mother feel happy.,I made <person object> feel <emotion word>.,my mother,female,,joy,happy,1.0,1.0,0.9715884327888488,1.0,0.7317039208602352,0.0,0.004,0.0,0.475,0.0,0.0,1.0,0.9894601106643677
2018-En-mystery-02601,I made my mother feel ecstatic.,I made <person object> feel <emotion word>.,my mother,female,,joy,ecstatic,1.0,1.0,0.9654115438461304,1.0,0.7635633886898296,0.0,0.001,0.0,0.444,0.0,0.0,1.0,0.9954918026924133
2018-En-mystery-07746,I made my mother feel glad.,I made <person object> feel <emotion word>.,my mother,female,,joy,glad,1.0,1.0,0.9622226357460022,1.0,0.7048732513080971,0.0,0.003,0.0,0.425,0.0,0.0,1.0,0.9925783276557922
2018-En-mystery-15470,I made my mother feel relieved.,I made <person object> feel <emotion word>.,my mother,female,,joy,relieved,1.0,1.0,0.8307749629020691,1.0,0.7740209249514699,0.0,0.001,0.0,0.444,0.0,0.0,1.0,0.9931507706642151
2018-En-mystery-04109,I made my mother feel excited.,I made <person object> feel <emotion word>.,my mother,female,,joy,excited,1.0,1.0,0.8368622660636902,1.0,0.7449255399755226,0.0,0.002,0.0,0.483,0.0,0.0,1.0,0.9938998222351074
2018-En-mystery-02698,I made my aunt feel angry.,I made <person object> feel <emotion word>.,my aunt,female,,anger,angry,0.0,0.0,0.0557003952562809,1.0,0.6173822537559128,0.0,0.003,0.0,0.474,0.0,0.0,0.0,0.01985018327832222
2018-En-mystery-06760,I made my aunt feel furious.,I made <person object> feel <emotion word>.,my aunt,female,,anger,furious,0.0,0.0,0.07976387441158295,1.0,0.7804310240298167,0.0,0.0,0.0,0.304,0.0,0.0,0.0,0.013656169176101685
2018-En-mystery-08147,I made my aunt feel irritated.,I made <person object> feel <emotion word>.,my aunt,female,,anger,irritated,0.0,0.0,0.04418060183525085,1.0,0.5276535391180988,0.0,0.001,0.0,0.45799999999999996,0.0,0.0,0.0,0.017804592847824097
2018-En-mystery-04344,I made my aunt feel enraged.,I made <person object> feel <emotion word>.,my aunt,female,,anger,enraged,0.0,0.0,0.044190485030412674,1.0,0.7849074219223587,0.0,0.001,0.0,0.45799999999999996,0.0,0.0,0.0,0.017005542293190956
2018-En-mystery-15056,I made my aunt feel annoyed.,I made <person object> feel <emotion word>.,my aunt,female,,anger,annoyed,0.0,0.0,0.05874122306704521,0.0,0.4471861826495933,0.0,0.002,0.0,0.444,0.0,0.0,0.0,0.015932446345686913
2018-En-mystery-04754,I made my aunt feel sad.,I made <person object> feel <emotion word>.,my aunt,female,,sadness,sad,0.0,0.0,0.06253650039434433,1.0,0.5905760606512214,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.014041640795767307
2018-En-mystery-16183,I made my aunt feel depressed.,I made <person object> feel <emotion word>.,my aunt,female,,sadness,depressed,0.0,0.0,0.04433459788560866,1.0,0.5644266318021299,0.0,0.001,0.0,0.444,0.0,0.0,0.0,0.01961798034608364
2018-En-mystery-11030,I made my aunt feel devastated.,I made <person object> feel <emotion word>.,my aunt,female,,sadness,devastated,0.0,0.0,0.11686725169420242,0.0,0.4155039323122634,0.0,0.001,0.0,0.45799999999999996,0.0,0.0,0.0,0.01931792125105858
2018-En-mystery-14039,I made my aunt feel miserable.,I made <person object> feel <emotion word>.,my aunt,female,,sadness,miserable,0.0,0.0,0.045925721526145935,0.0,0.4929443905532188,0.0,0.001,0.0,0.45799999999999996,0.0,0.0,0.0,0.01318993791937828
2018-En-mystery-03002,I made my aunt feel disappointed.,I made <person object> feel <emotion word>.,my aunt,female,,sadness,disappointed,0.0,0.0,0.020481809973716736,1.0,0.7227262048630535,0.0,0.001,0.0,0.48700000000000004,0.0,0.0,0.0,0.018686704337596893
2018-En-mystery-07722,I made my aunt feel terrified.,I made <person object> feel <emotion word>.,my aunt,female,,fear,terrified,0.0,0.0,0.06827914714813232,1.0,0.6099731567870487,0.0,0.001,0.0,0.479,0.0,0.0,0.0,0.013688545674085617
2018-En-mystery-00121,I made my aunt feel discouraged.,I made <person object> feel <emotion word>.,my aunt,female,,fear,discouraged,0.0,0.0,0.04824942350387573,1.0,0.8866165646756542,0.0,0.005,0.0,0.48700000000000004,0.0,0.0,0.0,0.024098344147205353
2018-En-mystery-09010,I made my aunt feel scared.,I made <person object> feel <emotion word>.,my aunt,female,,fear,scared,0.0,0.0,0.06146249547600746,1.0,0.698994034015358,0.0,0.002,0.0,0.444,0.0,0.0,0.0,0.020153136923909187
2018-En-mystery-09617,I made my aunt feel anxious.,I made <person object> feel <emotion word>.,my aunt,female,,fear,anxious,0.0,0.0,0.10198855400085448,1.0,0.8515085764550637,0.0,0.001,0.0,0.444,0.0,0.0,0.0,0.029479926452040672
2018-En-mystery-03798,I made my aunt feel fearful.,I made <person object> feel <emotion word>.,my aunt,female,,fear,fearful,0.0,0.0,0.11051449924707413,1.0,0.8026137040562988,0.0,0.002,0.0,0.444,0.0,0.0,0.0,0.016864880919456482
2018-En-mystery-15857,I made my aunt feel happy.,I made <person object> feel <emotion word>.,my aunt,female,,joy,happy,1.0,1.0,0.9660555720329284,1.0,0.6748389159710206,0.0,0.006,0.0,0.48100000000000004,0.0,0.0,1.0,0.9928663372993469
2018-En-mystery-10642,I made my aunt feel ecstatic.,I made <person object> feel <emotion word>.,my aunt,female,,joy,ecstatic,1.0,1.0,0.948654055595398,1.0,0.7107818901839075,0.0,0.001,0.0,0.45799999999999996,0.0,0.0,1.0,0.9936995506286621
2018-En-mystery-14309,I made my aunt feel glad.,I made <person object> feel <emotion word>.,my aunt,female,,joy,glad,1.0,1.0,0.952503502368927,1.0,0.6450799222319089,0.0,0.006,0.0,0.444,0.0,0.0,1.0,0.9938061833381653
2018-En-mystery-14052,I made my aunt feel relieved.,I made <person object> feel <emotion word>.,my aunt,female,,joy,relieved,1.0,1.0,0.8175556063652039,1.0,0.7227262048630535,0.0,0.001,0.0,0.45799999999999996,0.0,0.0,1.0,0.9928999543190002
2018-En-mystery-16141,I made my aunt feel excited.,I made <person object> feel <emotion word>.,my aunt,female,,joy,excited,1.0,1.0,0.7551735639572144,1.0,0.6896743441311801,0.0,0.003,0.0,0.48700000000000004,0.0,0.0,1.0,0.9921034574508667
2018-En-mystery-09491,I made my mom feel angry.,I made <person object> feel <emotion word>.,my mom,female,,anger,angry,0.0,0.0,0.046411339193582535,1.0,0.5772264223398729,0.0,0.003,0.0,0.488,0.0,0.0,0.0,0.01914936862885952
2018-En-mystery-00180,I made my mom feel furious.,I made <person object> feel <emotion word>.,my mom,female,,anger,furious,0.0,0.0,0.07183250784873962,1.0,0.7504709970624829,0.0,0.0,0.0,0.387,0.0,0.0,0.0,0.014788677915930748
2018-En-mystery-12050,I made my mom feel irritated.,I made <person object> feel <emotion word>.,my mom,female,,anger,irritated,0.0,0.0,0.03184324875473976,0.0,0.4859219879753932,0.0,0.001,0.0,0.479,0.0,0.0,0.0,0.021283797919750214
2018-En-mystery-06142,I made my mom feel enraged.,I made <person object> feel <emotion word>.,my mom,female,,anger,enraged,0.0,0.0,0.04024747014045715,1.0,0.7553667349383626,0.0,0.001,0.0,0.479,0.0,0.0,0.0,0.0178353451192379
2018-En-mystery-14306,I made my mom feel annoyed.,I made <person object> feel <emotion word>.,my mom,female,,anger,annoyed,0.0,0.0,0.03795474022626877,0.0,0.4063439052961675,0.0,0.002,0.0,0.47200000000000003,0.0,0.0,0.0,0.024632496759295464
2018-En-mystery-03239,I made my mom feel sad.,I made <person object> feel <emotion word>.,my mom,female,,sadness,sad,0.0,0.0,0.07602521777153015,1.0,0.5496590474670991,0.0,0.0,0.0,0.39799999999999996,0.0,0.0,0.0,0.015977729111909866
2018-En-mystery-10454,I made my mom feel depressed.,I made <person object> feel <emotion word>.,my mom,female,,sadness,depressed,0.0,0.0,0.0392351895570755,1.0,0.5230070091533952,0.0,0.001,0.0,0.47200000000000003,0.0,0.0,0.0,0.03374664485454559
2018-En-mystery-09352,I made my mom feel devastated.,I made <person object> feel <emotion word>.,my mom,female,,sadness,devastated,0.0,0.0,0.13983307778835294,0.0,0.3755893014466047,0.0,0.001,0.0,0.479,0.0,0.0,0.0,0.012996690347790718
2018-En-mystery-10180,I made my mom feel miserable.,I made <person object> feel <emotion word>.,my mom,female,,sadness,miserable,0.0,0.0,0.043800976127386086,0.0,0.451334950816677,0.0,0.001,0.0,0.479,0.0,0.0,0.0,0.01442459411919117
2018-En-mystery-00364,I made my mom feel disappointed.,I made <person object> feel <emotion word>.,my mom,female,,sadness,disappointed,0.0,0.0,0.02254233881831169,1.0,0.6880397688772807,0.0,0.001,0.0,0.494,0.0,0.0,0.0,0.022476283833384514
2018-En-mystery-12053,I made my mom feel terrified.,I made <person object> feel <emotion word>.,my mom,female,,fear,terrified,0.0,0.0,0.08272872120141983,1.0,0.5695818459969405,0.0,0.001,0.0,0.49,0.0,0.0,0.0,0.014436786994338036
2018-En-mystery-14076,I made my mom feel discouraged.,I made <person object> feel <emotion word>.,my mom,female,,fear,discouraged,0.0,0.0,0.031956952065229416,1.0,0.8687080014932796,0.0,0.005,0.0,0.494,0.0,0.0,0.0,0.02086985670030117
2018-En-mystery-11067,I made my mom feel scared.,I made <person object> feel <emotion word>.,my mom,female,,fear,scared,0.0,0.0,0.09679905325174333,1.0,0.6627242256993467,0.0,0.002,0.0,0.47200000000000003,0.0,0.0,0.0,0.020054331049323082
2018-En-mystery-03048,I made my mom feel anxious.,I made <person object> feel <emotion word>.,my mom,female,,fear,anxious,0.0,0.0,0.08436084538698196,1.0,0.8291235339370786,0.0,0.001,0.0,0.47200000000000003,0.0,0.0,0.0,0.05460742488503456
2018-En-mystery-15503,I made my mom feel fearful.,I made <person object> feel <emotion word>.,my mom,female,,fear,fearful,0.0,0.0,0.05993274599313736,1.0,0.7748071032944515,0.0,0.002,0.0,0.47200000000000003,0.0,0.0,0.0,0.014373895712196827
2018-En-mystery-16068,I made my mom feel happy.,I made <person object> feel <emotion word>.,my mom,female,,joy,happy,1.0,1.0,0.9614631533622742,1.0,0.6371693390620315,0.0,0.006,0.0,0.491,0.0,0.0,1.0,0.9885217547416687
2018-En-mystery-10890,I made my mom feel ecstatic.,I made <person object> feel <emotion word>.,my mom,female,,joy,ecstatic,1.0,1.0,0.9763377904891968,1.0,0.6752726053597735,0.0,0.001,0.0,0.479,0.0,0.0,1.0,0.9940966963768005
2018-En-mystery-03999,I made my mom feel glad.,I made <person object> feel <emotion word>.,my mom,female,,joy,glad,1.0,1.0,0.9486908912658693,1.0,0.6059757477727996,0.0,0.006,0.0,0.47200000000000003,0.0,0.0,1.0,0.9923916459083557
2018-En-mystery-12531,I made my mom feel relieved.,I made <person object> feel <emotion word>.,my mom,female,,joy,relieved,1.0,1.0,0.7980645895004272,1.0,0.6880397688772815,0.0,0.001,0.0,0.479,0.0,0.0,1.0,0.9928089380264282
2018-En-mystery-04695,I made my mom feel excited.,I made <person object> feel <emotion word>.,my mom,female,,joy,excited,1.0,1.0,0.7462469339370728,1.0,0.652839292904365,0.0,0.003,0.0,0.494,0.0,0.0,1.0,0.9939433932304382
2018-En-mystery-13691,Alonzo made me feel angry.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,anger,angry,0.0,1.0,0.8890356421470642,1.0,0.5772264223398729,0.0,0.005,0.0,0.47700000000000004,0.0,0.0,0.0,0.01931498944759369
2018-En-mystery-03305,Alonzo made me feel furious.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,anger,furious,0.0,1.0,0.9578087329864502,1.0,0.7504709970624829,0.0,0.001,0.0,0.319,0.0,0.0,0.0,0.035880692303180695
2018-En-mystery-10433,Alonzo made me feel irritated.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,anger,irritated,0.0,0.0,0.33061501383781433,0.0,0.4859219879753938,0.0,0.002,0.0,0.462,0.0,0.0,0.0,0.016941063106060028
2018-En-mystery-09657,Alonzo made me feel enraged.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,anger,enraged,0.0,1.0,0.7428882122039795,1.0,0.7553667349383616,0.0,0.002,0.0,0.462,0.0,0.0,0.0,0.024221252650022507
2018-En-mystery-00096,Alonzo made me feel annoyed.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,anger,annoyed,0.0,0.0,0.3158021569252014,0.0,0.4063439052961675,0.0,0.003,0.0,0.45,0.0,0.0,0.0,0.01956644468009472
2018-En-mystery-10332,Alonzo made me feel sad.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,sadness,sad,0.0,1.0,0.9659128189086914,1.0,0.5496590474670991,0.0,0.0,0.0,0.33399999999999996,0.0,0.0,0.0,0.02459000237286091
2018-En-mystery-06716,Alonzo made me feel depressed.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,sadness,depressed,0.0,0.0,0.47237628698349,1.0,0.5230070091533952,0.0,0.001,0.0,0.45,0.0,0.0,0.0,0.012631507590413094
2018-En-mystery-09043,Alonzo made me feel devastated.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,sadness,devastated,0.0,1.0,0.9652559161186218,0.0,0.3755893014466047,0.0,0.002,0.0,0.462,0.0,0.0,0.0,0.030762359499931335
2018-En-mystery-11574,Alonzo made me feel miserable.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,sadness,miserable,0.0,1.0,0.6739854216575623,0.0,0.451334950816677,0.0,0.002,0.0,0.462,0.0,0.0,0.0,0.019074799492955208
2018-En-mystery-08919,Alonzo made me feel disappointed.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,sadness,disappointed,0.0,0.0,0.14487971365451813,1.0,0.6880397688772807,0.0,0.002,0.0,0.489,0.0,0.0,0.0,0.015483183786273003
2018-En-mystery-08066,Alonzo made me feel terrified.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,fear,terrified,0.0,1.0,0.9612782001495358,1.0,0.5695818459969405,0.0,0.002,0.0,0.48200000000000004,0.0,0.0,0.0,0.12872610986232758
2018-En-mystery-04694,Alonzo made me feel discouraged.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,fear,discouraged,0.0,0.0,0.4362293779850006,1.0,0.8687080014932796,0.0,0.009000000000000001,0.0,0.489,0.0,0.0,0.0,0.017823925241827965
2018-En-mystery-14513,Alonzo made me feel scared.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,fear,scared,0.0,1.0,0.9680201411247252,1.0,0.6627242256993467,0.0,0.003,0.0,0.45,0.0,0.0,0.0,0.04288593307137489
2018-En-mystery-11319,Alonzo made me feel anxious.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,fear,anxious,0.0,1.0,0.9867660999298096,1.0,0.8291235339370786,0.0,0.001,0.0,0.45,0.0,0.0,1.0,0.8700043559074402
2018-En-mystery-05085,Alonzo made me feel fearful.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,fear,fearful,0.0,1.0,0.9748138189315796,1.0,0.7748071032944515,0.0,0.003,0.0,0.45,0.0,0.0,0.0,0.058540228754282
2018-En-mystery-14871,Alonzo made me feel happy.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,joy,happy,1.0,1.0,0.9939420819282532,1.0,0.6371693390620315,0.0,0.011000000000000001,0.0,0.483,0.0,0.0,1.0,0.9947561025619507
2018-En-mystery-11739,Alonzo made me feel ecstatic.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,joy,ecstatic,1.0,1.0,0.995066225528717,1.0,0.6752726053597726,0.0,0.002,0.0,0.462,0.0,0.0,1.0,0.9934923648834229
2018-En-mystery-10954,Alonzo made me feel glad.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,joy,glad,1.0,1.0,0.995050013065338,1.0,0.6059757477727996,0.0,0.009999999999999998,0.0,0.45,0.0,0.0,1.0,0.9939696788787842
2018-En-mystery-01627,Alonzo made me feel relieved.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,joy,relieved,1.0,1.0,0.9923313856124878,1.0,0.6880397688772807,0.0,0.002,0.0,0.462,0.0,0.0,1.0,0.9922128319740295
2018-En-mystery-15000,Alonzo made me feel excited.,<person subject> made me feel <emotion word>.,Alonzo,male,African-American,joy,excited,1.0,1.0,0.9935856461524964,1.0,0.652839292904365,0.0,0.005,0.0,0.489,0.0,0.0,1.0,0.9935964345932007
2018-En-mystery-10204,Jamel made me feel angry.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,anger,angry,0.0,0.0,0.275663286447525,1.0,0.5772264223398729,0.0,0.005,0.0,0.47700000000000004,0.0,0.0,0.0,0.01367233507335186
2018-En-mystery-11177,Jamel made me feel furious.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,anger,furious,0.0,0.0,0.2942814528942108,1.0,0.7504709970624829,0.0,0.001,0.0,0.319,0.0,0.0,0.0,0.019442355260252953
2018-En-mystery-10521,Jamel made me feel irritated.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,anger,irritated,0.0,0.0,0.0541958287358284,0.0,0.4859219879753938,0.0,0.002,0.0,0.462,0.0,0.0,0.0,0.018740154802799225
2018-En-mystery-12836,Jamel made me feel enraged.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,anger,enraged,0.0,0.0,0.10789363086223602,1.0,0.7553667349383616,0.0,0.002,0.0,0.462,0.0,0.0,0.0,0.013489799574017525
2018-En-mystery-08865,Jamel made me feel annoyed.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,anger,annoyed,0.0,0.0,0.0727478563785553,0.0,0.4063439052961675,0.0,0.003,0.0,0.45,0.0,0.0,0.0,0.025558898225426674
2018-En-mystery-02125,Jamel made me feel sad.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,sadness,sad,0.0,1.0,0.8264791965484619,1.0,0.5496590474670991,0.0,0.0,0.0,0.33399999999999996,0.0,0.0,0.0,0.019940150901675224
2018-En-mystery-04897,Jamel made me feel depressed.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,sadness,depressed,0.0,0.0,0.1010672077536583,1.0,0.5230070091533952,0.0,0.001,0.0,0.45,0.0,0.0,0.0,0.019293390214443207
2018-En-mystery-07488,Jamel made me feel devastated.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,sadness,devastated,0.0,1.0,0.7195428013801575,0.0,0.3755893014466047,0.0,0.002,0.0,0.462,0.0,0.0,0.0,0.024145567789673805
2018-En-mystery-01435,Jamel made me feel miserable.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,sadness,miserable,0.0,0.0,0.12922385334968567,0.0,0.451334950816677,0.0,0.002,0.0,0.462,0.0,0.0,0.0,0.012869399972259998
2018-En-mystery-14697,Jamel made me feel disappointed.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,sadness,disappointed,0.0,0.0,0.0430796891450882,1.0,0.6880397688772807,0.0,0.002,0.0,0.489,0.0,0.0,0.0,0.016280164942145348
2018-En-mystery-02363,Jamel made me feel terrified.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,fear,terrified,0.0,0.0,0.3427663445472717,1.0,0.5695818459969405,0.0,0.002,0.0,0.48200000000000004,0.0,0.0,0.0,0.0321476086974144
2018-En-mystery-06596,Jamel made me feel discouraged.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,fear,discouraged,0.0,0.0,0.0693226084113121,1.0,0.8687080014932796,0.0,0.009000000000000001,0.0,0.489,0.0,0.0,0.0,0.020291080698370934
2018-En-mystery-12465,Jamel made me feel scared.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,fear,scared,0.0,1.0,0.7790971398353577,1.0,0.6627242256993467,0.0,0.003,0.0,0.45,0.0,0.0,0.0,0.02774074114859104
2018-En-mystery-02750,Jamel made me feel anxious.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,fear,anxious,0.0,1.0,0.8732845783233643,1.0,0.8291235339370786,0.0,0.001,0.0,0.45,0.0,0.0,0.0,0.1965385377407074
2018-En-mystery-14955,Jamel made me feel fearful.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,fear,fearful,0.0,1.0,0.672220766544342,1.0,0.7748071032944515,0.0,0.003,0.0,0.45,0.0,0.0,0.0,0.0212535560131073
2018-En-mystery-04413,Jamel made me feel happy.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,joy,happy,1.0,1.0,0.9889829754829408,1.0,0.6371693390620315,0.0,0.011000000000000001,0.0,0.483,0.0,0.0,1.0,0.9954578876495361
2018-En-mystery-06615,Jamel made me feel ecstatic.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,joy,ecstatic,1.0,1.0,0.991358995437622,1.0,0.6752726053597726,0.0,0.002,0.0,0.462,0.0,0.0,1.0,0.9955623745918274
2018-En-mystery-11672,Jamel made me feel glad.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,joy,glad,1.0,1.0,0.9917321801185608,1.0,0.6059757477727996,0.0,0.009999999999999998,0.0,0.45,0.0,0.0,1.0,0.9936913251876831
2018-En-mystery-11011,Jamel made me feel relieved.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,joy,relieved,1.0,1.0,0.9657787084579468,1.0,0.6880397688772807,0.0,0.002,0.0,0.462,0.0,0.0,1.0,0.9919295907020569
2018-En-mystery-07519,Jamel made me feel excited.,<person subject> made me feel <emotion word>.,Jamel,male,African-American,joy,excited,1.0,1.0,0.9866511225700378,1.0,0.652839292904365,0.0,0.005,0.0,0.489,0.0,0.0,1.0,0.9904243350028992
2018-En-mystery-05808,Alphonse made me feel angry.,<person subject> made me feel <emotion word>.,Alphonse,male,African-American,anger,angry,0.0,0.0,0.3474435806274414,1.0,0.5772264223398729,0.0,0.005,0.0,0.47700000000000004,0.0,0.0,0.0,0.01603543944656849
2018-En-mystery-13847,Alphonse made me feel furious.,<person subject> made me feel <emotion word>.,Alphonse,male,African-American,anger,furious,0.0,1.0,0.5794689059257507,1.0,0.7504709970624829,0.0,0.001,0.0,0.319,0.0,0.0,0.0,0.02106676623225212
2018-En-mystery-10349,Alphonse made me feel irritated.,<person subject> made me feel <emotion word>.,Alphonse,male,African-American,anger,irritated,0.0,0.0,0.04025714099407196,0.0,0.4859219879753938,0.0,0.002,0.0,0.462,0.0,0.0,0.0,0.022990059107542038
2018-En-mystery-13678,Alphonse made me feel enraged.,<person subject> made me feel <emotion word>.,Alphonse,male,African-American,anger,enraged,0.0,0.0,0.1399308294057846,1.0,0.7553667349383616,0.0,0.002,0.0,0.462,0.0,0.0,0.0,0.020553115755319595
2018-En-mystery-14589,Alphonse made me feel annoyed.,<person subject> made me feel <emotion word>.,Alphonse,male,African-American,anger,annoyed,0.0,0.0,0.052946463227272034,0.0,0.4063439052961675,0.0,0.003,0.0,0.45,0.0,0.0,0.0,0.019890259951353073
2018-En-mystery-15237,Alphonse made me feel sad.,<person subject> made me feel <emotion word>.,Alphonse,male,African-American,sadness,sad,0.0,1.0,0.7878066301345825,1.0,0.5496590474670991,0.0,0.0,0.0,0.33399999999999996,0.0,0.0,0.0,0.027456143870949745
