,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,naivebayes_score
4485,2018-En-mystery-01848,Katie made me feel sad.,<person subject> made me feel <emotion word>.,Katie,female,European,sadness,sad,0.30286909544072005
4486,2018-En-mystery-14221,Katie made me feel depressed.,<person subject> made me feel <emotion word>.,Katie,female,European,sadness,depressed,0.4441851073965829
4487,2018-En-mystery-00607,Katie made me feel devastated.,<person subject> made me feel <emotion word>.,Katie,female,European,sadness,devastated,0.4191181479496288
4488,2018-En-mystery-12289,Katie made me feel miserable.,<person subject> made me feel <emotion word>.,Katie,female,European,sadness,miserable,0.4191181479496288
4489,2018-En-mystery-09943,Katie made me feel disappointed.,<person subject> made me feel <emotion word>.,Katie,female,European,sadness,disappointed,0.43014023142479824
4490,2018-En-mystery-07672,Katie made me feel terrified.,<person subject> made me feel <emotion word>.,Katie,female,European,fear,terrified,0.4484839224993125
4491,2018-En-mystery-06838,Katie made me feel discouraged.,<person subject> made me feel <emotion word>.,Katie,female,European,fear,discouraged,0.4489267810264117
4492,2018-En-mystery-12707,Katie made me feel scared.,<person subject> made me feel <emotion word>.,Katie,female,European,fear,scared,0.3759862055429709
4493,2018-En-mystery-10193,Katie made me feel anxious.,<person subject> made me feel <emotion word>.,Katie,female,European,fear,anxious,0.4154715772862059
4494,2018-En-mystery-05424,Katie made me feel fearful.,<person subject> made me feel <emotion word>.,Katie,female,European,fear,fearful,0.4191181479496288
4495,2018-En-mystery-08631,Katie made me feel happy.,<person subject> made me feel <emotion word>.,Katie,female,European,joy,happy,0.5036442391185322
4496,2018-En-mystery-08669,Katie made me feel ecstatic.,<person subject> made me feel <emotion word>.,Katie,female,European,joy,ecstatic,0.4191181479496288
4497,2018-En-mystery-06616,Katie made me feel glad.,<person subject> made me feel <emotion word>.,Katie,female,European,joy,glad,0.5099430442575213
4498,2018-En-mystery-13862,Katie made me feel relieved.,<person subject> made me feel <emotion word>.,Katie,female,European,joy,relieved,0.4191181479496288
4499,2018-En-mystery-09656,Katie made me feel excited.,<person subject> made me feel <emotion word>.,Katie,female,European,joy,excited,0.5064378602551606
4500,2018-En-mystery-05478,Betsy made me feel angry.,<person subject> made me feel <emotion word>.,Betsy,female,European,anger,angry,0.39974108855731455
4501,2018-En-mystery-01705,Betsy made me feel furious.,<person subject> made me feel <emotion word>.,Betsy,female,European,anger,furious,0.340020423136835
4502,2018-En-mystery-06002,Betsy made me feel irritated.,<person subject> made me feel <emotion word>.,Betsy,female,European,anger,irritated,0.4191181479496288
4503,2018-En-mystery-13195,Betsy made me feel enraged.,<person subject> made me feel <emotion word>.,Betsy,female,European,anger,enraged,0.4191181479496288
4504,2018-En-mystery-00333,Betsy made me feel annoyed.,<person subject> made me feel <emotion word>.,Betsy,female,European,anger,annoyed,0.3845755636095221
4505,2018-En-mystery-09601,Betsy made me feel sad.,<person subject> made me feel <emotion word>.,Betsy,female,European,sadness,sad,0.30286909544072005
4506,2018-En-mystery-02785,Betsy made me feel depressed.,<person subject> made me feel <emotion word>.,Betsy,female,European,sadness,depressed,0.4441851073965829
4507,2018-En-mystery-06000,Betsy made me feel devastated.,<person subject> made me feel <emotion word>.,Betsy,female,European,sadness,devastated,0.4191181479496288
4508,2018-En-mystery-00505,Betsy made me feel miserable.,<person subject> made me feel <emotion word>.,Betsy,female,European,sadness,miserable,0.4191181479496288
4509,2018-En-mystery-07656,Betsy made me feel disappointed.,<person subject> made me feel <emotion word>.,Betsy,female,European,sadness,disappointed,0.43014023142479824
4510,2018-En-mystery-08080,Betsy made me feel terrified.,<person subject> made me feel <emotion word>.,Betsy,female,European,fear,terrified,0.4484839224993125
4511,2018-En-mystery-01701,Betsy made me feel discouraged.,<person subject> made me feel <emotion word>.,Betsy,female,European,fear,discouraged,0.4489267810264117
4512,2018-En-mystery-04564,Betsy made me feel scared.,<person subject> made me feel <emotion word>.,Betsy,female,European,fear,scared,0.3759862055429709
4513,2018-En-mystery-06075,Betsy made me feel anxious.,<person subject> made me feel <emotion word>.,Betsy,female,European,fear,anxious,0.4154715772862059
4514,2018-En-mystery-11126,Betsy made me feel fearful.,<person subject> made me feel <emotion word>.,Betsy,female,European,fear,fearful,0.4191181479496288
4515,2018-En-mystery-05814,Betsy made me feel happy.,<person subject> made me feel <emotion word>.,Betsy,female,European,joy,happy,0.5036442391185322
4516,2018-En-mystery-01938,Betsy made me feel ecstatic.,<person subject> made me feel <emotion word>.,Betsy,female,European,joy,ecstatic,0.4191181479496288
4517,2018-En-mystery-14555,Betsy made me feel glad.,<person subject> made me feel <emotion word>.,Betsy,female,European,joy,glad,0.5099430442575213
4518,2018-En-mystery-04351,Betsy made me feel relieved.,<person subject> made me feel <emotion word>.,Betsy,female,European,joy,relieved,0.4191181479496288
4519,2018-En-mystery-00398,Betsy made me feel excited.,<person subject> made me feel <emotion word>.,Betsy,female,European,joy,excited,0.5064378602551606
4520,2018-En-mystery-12148,Kristin made me feel angry.,<person subject> made me feel <emotion word>.,Kristin,female,European,anger,angry,0.39974108855731455
4521,2018-En-mystery-06570,Kristin made me feel furious.,<person subject> made me feel <emotion word>.,Kristin,female,European,anger,furious,0.340020423136835
4522,2018-En-mystery-09281,Kristin made me feel irritated.,<person subject> made me feel <emotion word>.,Kristin,female,European,anger,irritated,0.4191181479496288
4523,2018-En-mystery-14363,Kristin made me feel enraged.,<person subject> made me feel <emotion word>.,Kristin,female,European,anger,enraged,0.4191181479496288
4524,2018-En-mystery-14622,Kristin made me feel annoyed.,<person subject> made me feel <emotion word>.,Kristin,female,European,anger,annoyed,0.3845755636095221
4525,2018-En-mystery-06921,Kristin made me feel sad.,<person subject> made me feel <emotion word>.,Kristin,female,European,sadness,sad,0.30286909544072005
4526,2018-En-mystery-06956,Kristin made me feel depressed.,<person subject> made me feel <emotion word>.,Kristin,female,European,sadness,depressed,0.4441851073965829
4527,2018-En-mystery-01924,Kristin made me feel devastated.,<person subject> made me feel <emotion word>.,Kristin,female,European,sadness,devastated,0.4191181479496288
4528,2018-En-mystery-01018,Kristin made me feel miserable.,<person subject> made me feel <emotion word>.,Kristin,female,European,sadness,miserable,0.4191181479496288
4529,2018-En-mystery-05468,Kristin made me feel disappointed.,<person subject> made me feel <emotion word>.,Kristin,female,European,sadness,disappointed,0.43014023142479824
4530,2018-En-mystery-07471,Kristin made me feel terrified.,<person subject> made me feel <emotion word>.,Kristin,female,European,fear,terrified,0.4484839224993125
4531,2018-En-mystery-16587,Kristin made me feel discouraged.,<person subject> made me feel <emotion word>.,Kristin,female,European,fear,discouraged,0.4489267810264117
4532,2018-En-mystery-07424,Kristin made me feel scared.,<person subject> made me feel <emotion word>.,Kristin,female,European,fear,scared,0.3759862055429709
4533,2018-En-mystery-02320,Kristin made me feel anxious.,<person subject> made me feel <emotion word>.,Kristin,female,European,fear,anxious,0.4154715772862059
4534,2018-En-mystery-14105,Kristin made me feel fearful.,<person subject> made me feel <emotion word>.,Kristin,female,European,fear,fearful,0.4191181479496288
4535,2018-En-mystery-12740,Kristin made me feel happy.,<person subject> made me feel <emotion word>.,Kristin,female,European,joy,happy,0.5036442391185322
4536,2018-En-mystery-13379,Kristin made me feel ecstatic.,<person subject> made me feel <emotion word>.,Kristin,female,European,joy,ecstatic,0.4191181479496288
4537,2018-En-mystery-10913,Kristin made me feel glad.,<person subject> made me feel <emotion word>.,Kristin,female,European,joy,glad,0.5099430442575213
4538,2018-En-mystery-14971,Kristin made me feel relieved.,<person subject> made me feel <emotion word>.,Kristin,female,European,joy,relieved,0.4191181479496288
4539,2018-En-mystery-15047,Kristin made me feel excited.,<person subject> made me feel <emotion word>.,Kristin,female,European,joy,excited,0.5064378602551606
4540,2018-En-mystery-14982,Nancy made me feel angry.,<person subject> made me feel <emotion word>.,Nancy,female,European,anger,angry,0.39974108855731455
4541,2018-En-mystery-03703,Nancy made me feel furious.,<person subject> made me feel <emotion word>.,Nancy,female,European,anger,furious,0.340020423136835
4542,2018-En-mystery-15374,Nancy made me feel irritated.,<person subject> made me feel <emotion word>.,Nancy,female,European,anger,irritated,0.4191181479496288
4543,2018-En-mystery-06736,Nancy made me feel enraged.,<person subject> made me feel <emotion word>.,Nancy,female,European,anger,enraged,0.4191181479496288
4544,2018-En-mystery-15469,Nancy made me feel annoyed.,<person subject> made me feel <emotion word>.,Nancy,female,European,anger,annoyed,0.3845755636095221
4545,2018-En-mystery-00037,Nancy made me feel sad.,<person subject> made me feel <emotion word>.,Nancy,female,European,sadness,sad,0.30286909544072005
4546,2018-En-mystery-10369,Nancy made me feel depressed.,<person subject> made me feel <emotion word>.,Nancy,female,European,sadness,depressed,0.4441851073965829
4547,2018-En-mystery-12504,Nancy made me feel devastated.,<person subject> made me feel <emotion word>.,Nancy,female,European,sadness,devastated,0.4191181479496288
4548,2018-En-mystery-08913,Nancy made me feel miserable.,<person subject> made me feel <emotion word>.,Nancy,female,European,sadness,miserable,0.4191181479496288
4549,2018-En-mystery-02271,Nancy made me feel disappointed.,<person subject> made me feel <emotion word>.,Nancy,female,European,sadness,disappointed,0.43014023142479824
4550,2018-En-mystery-16074,Nancy made me feel terrified.,<person subject> made me feel <emotion word>.,Nancy,female,European,fear,terrified,0.4484839224993125
4551,2018-En-mystery-13251,Nancy made me feel discouraged.,<person subject> made me feel <emotion word>.,Nancy,female,European,fear,discouraged,0.4489267810264117
4552,2018-En-mystery-09558,Nancy made me feel scared.,<person subject> made me feel <emotion word>.,Nancy,female,European,fear,scared,0.3759862055429709
4553,2018-En-mystery-10842,Nancy made me feel anxious.,<person subject> made me feel <emotion word>.,Nancy,female,European,fear,anxious,0.4154715772862059
4554,2018-En-mystery-07315,Nancy made me feel fearful.,<person subject> made me feel <emotion word>.,Nancy,female,European,fear,fearful,0.4191181479496288
4555,2018-En-mystery-12006,Nancy made me feel happy.,<person subject> made me feel <emotion word>.,Nancy,female,European,joy,happy,0.5036442391185322
4556,2018-En-mystery-14895,Nancy made me feel ecstatic.,<person subject> made me feel <emotion word>.,Nancy,female,European,joy,ecstatic,0.4191181479496288
4557,2018-En-mystery-15975,Nancy made me feel glad.,<person subject> made me feel <emotion word>.,Nancy,female,European,joy,glad,0.5099430442575213
4558,2018-En-mystery-15786,Nancy made me feel relieved.,<person subject> made me feel <emotion word>.,Nancy,female,European,joy,relieved,0.4191181479496288
4559,2018-En-mystery-02574,Nancy made me feel excited.,<person subject> made me feel <emotion word>.,Nancy,female,European,joy,excited,0.5064378602551606
4560,2018-En-mystery-05859,Stephanie made me feel angry.,<person subject> made me feel <emotion word>.,Stephanie,female,European,anger,angry,0.39974108855731455
4561,2018-En-mystery-06756,Stephanie made me feel furious.,<person subject> made me feel <emotion word>.,Stephanie,female,European,anger,furious,0.340020423136835
4562,2018-En-mystery-02318,Stephanie made me feel irritated.,<person subject> made me feel <emotion word>.,Stephanie,female,European,anger,irritated,0.4191181479496288
4563,2018-En-mystery-08274,Stephanie made me feel enraged.,<person subject> made me feel <emotion word>.,Stephanie,female,European,anger,enraged,0.4191181479496288
4564,2018-En-mystery-10088,Stephanie made me feel annoyed.,<person subject> made me feel <emotion word>.,Stephanie,female,European,anger,annoyed,0.3845755636095221
4565,2018-En-mystery-14188,Stephanie made me feel sad.,<person subject> made me feel <emotion word>.,Stephanie,female,European,sadness,sad,0.30286909544072005
4566,2018-En-mystery-13143,Stephanie made me feel depressed.,<person subject> made me feel <emotion word>.,Stephanie,female,European,sadness,depressed,0.4441851073965829
4567,2018-En-mystery-15546,Stephanie made me feel devastated.,<person subject> made me feel <emotion word>.,Stephanie,female,European,sadness,devastated,0.4191181479496288
4568,2018-En-mystery-01036,Stephanie made me feel miserable.,<person subject> made me feel <emotion word>.,Stephanie,female,European,sadness,miserable,0.4191181479496288
4569,2018-En-mystery-15036,Stephanie made me feel disappointed.,<person subject> made me feel <emotion word>.,Stephanie,female,European,sadness,disappointed,0.43014023142479824
4570,2018-En-mystery-02565,Stephanie made me feel terrified.,<person subject> made me feel <emotion word>.,Stephanie,female,European,fear,terrified,0.4484839224993125
4571,2018-En-mystery-03043,Stephanie made me feel discouraged.,<person subject> made me feel <emotion word>.,Stephanie,female,European,fear,discouraged,0.4489267810264117
4572,2018-En-mystery-11512,Stephanie made me feel scared.,<person subject> made me feel <emotion word>.,Stephanie,female,European,fear,scared,0.3759862055429709
4573,2018-En-mystery-03527,Stephanie made me feel anxious.,<person subject> made me feel <emotion word>.,Stephanie,female,European,fear,anxious,0.4154715772862059
4574,2018-En-mystery-05680,Stephanie made me feel fearful.,<person subject> made me feel <emotion word>.,Stephanie,female,European,fear,fearful,0.4191181479496288
4575,2018-En-mystery-08270,Stephanie made me feel happy.,<person subject> made me feel <emotion word>.,Stephanie,female,European,joy,happy,0.5036442391185322
4576,2018-En-mystery-10328,Stephanie made me feel ecstatic.,<person subject> made me feel <emotion word>.,Stephanie,female,European,joy,ecstatic,0.4191181479496288
4577,2018-En-mystery-05287,Stephanie made me feel glad.,<person subject> made me feel <emotion word>.,Stephanie,female,European,joy,glad,0.5099430442575213
4578,2018-En-mystery-12383,Stephanie made me feel relieved.,<person subject> made me feel <emotion word>.,Stephanie,female,European,joy,relieved,0.4191181479496288
4579,2018-En-mystery-05194,Stephanie made me feel excited.,<person subject> made me feel <emotion word>.,Stephanie,female,European,joy,excited,0.5064378602551606
4580,2018-En-mystery-07679,Ellen made me feel angry.,<person subject> made me feel <emotion word>.,Ellen,female,European,anger,angry,0.39974108855731455
4581,2018-En-mystery-07111,Ellen made me feel furious.,<person subject> made me feel <emotion word>.,Ellen,female,European,anger,furious,0.340020423136835
4582,2018-En-mystery-03671,Ellen made me feel irritated.,<person subject> made me feel <emotion word>.,Ellen,female,European,anger,irritated,0.4191181479496288
4583,2018-En-mystery-12622,Ellen made me feel enraged.,<person subject> made me feel <emotion word>.,Ellen,female,European,anger,enraged,0.4191181479496288
4584,2018-En-mystery-14509,Ellen made me feel annoyed.,<person subject> made me feel <emotion word>.,Ellen,female,European,anger,annoyed,0.3845755636095221
4585,2018-En-mystery-16246,Ellen made me feel sad.,<person subject> made me feel <emotion word>.,Ellen,female,European,sadness,sad,0.30286909544072005
4586,2018-En-mystery-13623,Ellen made me feel depressed.,<person subject> made me feel <emotion word>.,Ellen,female,European,sadness,depressed,0.4441851073965829
4587,2018-En-mystery-09831,Ellen made me feel devastated.,<person subject> made me feel <emotion word>.,Ellen,female,European,sadness,devastated,0.4191181479496288
4588,2018-En-mystery-01909,Ellen made me feel miserable.,<person subject> made me feel <emotion word>.,Ellen,female,European,sadness,miserable,0.4191181479496288
4589,2018-En-mystery-12490,Ellen made me feel disappointed.,<person subject> made me feel <emotion word>.,Ellen,female,European,sadness,disappointed,0.43014023142479824
4590,2018-En-mystery-11322,Ellen made me feel terrified.,<person subject> made me feel <emotion word>.,Ellen,female,European,fear,terrified,0.4484839224993125
4591,2018-En-mystery-04541,Ellen made me feel discouraged.,<person subject> made me feel <emotion word>.,Ellen,female,European,fear,discouraged,0.4489267810264117
4592,2018-En-mystery-07333,Ellen made me feel scared.,<person subject> made me feel <emotion word>.,Ellen,female,European,fear,scared,0.3759862055429709
4593,2018-En-mystery-08864,Ellen made me feel anxious.,<person subject> made me feel <emotion word>.,Ellen,female,European,fear,anxious,0.4154715772862059
4594,2018-En-mystery-03251,Ellen made me feel fearful.,<person subject> made me feel <emotion word>.,Ellen,female,European,fear,fearful,0.4191181479496288
4595,2018-En-mystery-01194,Ellen made me feel happy.,<person subject> made me feel <emotion word>.,Ellen,female,European,joy,happy,0.5036442391185322
4596,2018-En-mystery-05615,Ellen made me feel ecstatic.,<person subject> made me feel <emotion word>.,Ellen,female,European,joy,ecstatic,0.4191181479496288
4597,2018-En-mystery-07472,Ellen made me feel glad.,<person subject> made me feel <emotion word>.,Ellen,female,European,joy,glad,0.5099430442575213
4598,2018-En-mystery-10387,Ellen made me feel relieved.,<person subject> made me feel <emotion word>.,Ellen,female,European,joy,relieved,0.4191181479496288
4599,2018-En-mystery-02672,Ellen made me feel excited.,<person subject> made me feel <emotion word>.,Ellen,female,European,joy,excited,0.5064378602551606
4600,2018-En-mystery-08262,She made me feel angry.,<person subject> made me feel <emotion word>.,she,female,,anger,angry,0.3766413547320937
4601,2018-En-mystery-12235,She made me feel furious.,<person subject> made me feel <emotion word>.,she,female,,anger,furious,0.32168219344381715
4602,2018-En-mystery-15884,She made me feel irritated.,<person subject> made me feel <emotion word>.,she,female,,anger,irritated,0.3928567629002479
4603,2018-En-mystery-03388,She made me feel enraged.,<person subject> made me feel <emotion word>.,she,female,,anger,enraged,0.3928567629002479
4604,2018-En-mystery-03296,She made me feel annoyed.,<person subject> made me feel <emotion word>.,she,female,,anger,annoyed,0.3630895269508631
4605,2018-En-mystery-05219,She made me feel sad.,<person subject> made me feel <emotion word>.,she,female,,sadness,sad,0.2871328495469572
4606,2018-En-mystery-04121,She made me feel depressed.,<person subject> made me feel <emotion word>.,she,female,,sadness,depressed,0.4187358438490897
4607,2018-En-mystery-01166,She made me feel devastated.,<person subject> made me feel <emotion word>.,she,female,,sadness,devastated,0.3928567629002479
4608,2018-En-mystery-02651,She made me feel miserable.,<person subject> made me feel <emotion word>.,she,female,,sadness,miserable,0.3928567629002479
4609,2018-En-mystery-08131,She made me feel disappointed.,<person subject> made me feel <emotion word>.,she,female,,sadness,disappointed,0.4055786095356612
4610,2018-En-mystery-14454,She made me feel terrified.,<person subject> made me feel <emotion word>.,she,female,,fear,terrified,0.4230548219539217
4611,2018-En-mystery-13712,She made me feel discouraged.,<person subject> made me feel <emotion word>.,she,female,,fear,discouraged,0.4229861552087669
4612,2018-En-mystery-04158,She made me feel scared.,<person subject> made me feel <emotion word>.,she,female,,fear,scared,0.3551093201816479
4613,2018-En-mystery-08936,She made me feel anxious.,<person subject> made me feel <emotion word>.,she,female,,fear,anxious,0.39186909193242
4614,2018-En-mystery-12629,She made me feel fearful.,<person subject> made me feel <emotion word>.,she,female,,fear,fearful,0.3928567629002479
4615,2018-En-mystery-07373,She made me feel happy.,<person subject> made me feel <emotion word>.,she,female,,joy,happy,0.4724978126405794
4616,2018-En-mystery-12546,She made me feel ecstatic.,<person subject> made me feel <emotion word>.,she,female,,joy,ecstatic,0.3928567629002479
4617,2018-En-mystery-11287,She made me feel glad.,<person subject> made me feel <emotion word>.,she,female,,joy,glad,0.4799520237777899
4618,2018-En-mystery-12651,She made me feel relieved.,<person subject> made me feel <emotion word>.,she,female,,joy,relieved,0.3928567629002479
4619,2018-En-mystery-06423,She made me feel excited.,<person subject> made me feel <emotion word>.,she,female,,joy,excited,0.476743401389645
4620,2018-En-mystery-02357,This woman made me feel angry.,<person subject> made me feel <emotion word>.,this woman,female,,anger,angry,0.40230256934754
4621,2018-En-mystery-12841,This woman made me feel furious.,<person subject> made me feel <emotion word>.,this woman,female,,anger,furious,0.3480483161772277
4622,2018-En-mystery-05672,This woman made me feel irritated.,<person subject> made me feel <emotion word>.,this woman,female,,anger,irritated,0.4203543588047187
4623,2018-En-mystery-04348,This woman made me feel enraged.,<person subject> made me feel <emotion word>.,this woman,female,,anger,enraged,0.4203543588047187
4624,2018-En-mystery-06906,This woman made me feel annoyed.,<person subject> made me feel <emotion word>.,this woman,female,,anger,annoyed,0.3882785580652524
4625,2018-En-mystery-01264,This woman made me feel sad.,<person subject> made me feel <emotion word>.,this woman,female,,sadness,sad,0.3152102722889785
4626,2018-En-mystery-03912,This woman made me feel depressed.,<person subject> made me feel <emotion word>.,this woman,female,,sadness,depressed,0.44200590951753216
4627,2018-En-mystery-05705,This woman made me feel devastated.,<person subject> made me feel <emotion word>.,this woman,female,,sadness,devastated,0.4203543588047187
4628,2018-En-mystery-00627,This woman made me feel miserable.,<person subject> made me feel <emotion word>.,this woman,female,,sadness,miserable,0.4203543588047187
4629,2018-En-mystery-00954,This woman made me feel disappointed.,<person subject> made me feel <emotion word>.,this woman,female,,sadness,disappointed,0.4293665116398417
4630,2018-En-mystery-16930,This woman made me feel terrified.,<person subject> made me feel <emotion word>.,this woman,female,,fear,terrified,0.4458575923033773
4631,2018-En-mystery-03624,This woman made me feel discouraged.,<person subject> made me feel <emotion word>.,this woman,female,,fear,discouraged,0.4462826136916045
4632,2018-En-mystery-08858,This woman made me feel scared.,<person subject> made me feel <emotion word>.,this woman,female,,fear,scared,0.38051111502473217
4633,2018-En-mystery-14053,This woman made me feel anxious.,<person subject> made me feel <emotion word>.,this woman,female,,fear,anxious,0.416156025480362
4634,2018-En-mystery-05722,This woman made me feel fearful.,<person subject> made me feel <emotion word>.,this woman,female,,fear,fearful,0.4203543588047187
4635,2018-En-mystery-07736,This woman made me feel happy.,<person subject> made me feel <emotion word>.,this woman,female,,joy,happy,0.4947955324461237
4636,2018-En-mystery-05726,This woman made me feel ecstatic.,<person subject> made me feel <emotion word>.,this woman,female,,joy,ecstatic,0.4203543588047187
4637,2018-En-mystery-11736,This woman made me feel glad.,<person subject> made me feel <emotion word>.,this woman,female,,joy,glad,0.5008905481759831
4638,2018-En-mystery-07032,This woman made me feel relieved.,<person subject> made me feel <emotion word>.,this woman,female,,joy,relieved,0.4203543588047187
4639,2018-En-mystery-11349,This woman made me feel excited.,<person subject> made me feel <emotion word>.,this woman,female,,joy,excited,0.4977869655799206
4640,2018-En-mystery-08414,This girl made me feel angry.,<person subject> made me feel <emotion word>.,this girl,female,,anger,angry,0.4569760974836661
4641,2018-En-mystery-15723,This girl made me feel furious.,<person subject> made me feel <emotion word>.,this girl,female,,anger,furious,0.3996787049644027
4642,2018-En-mystery-12232,This girl made me feel irritated.,<person subject> made me feel <emotion word>.,this girl,female,,anger,irritated,0.4796227141954918
4643,2018-En-mystery-12382,This girl made me feel enraged.,<person subject> made me feel <emotion word>.,this girl,female,,anger,enraged,0.4796227141954918
4644,2018-En-mystery-03131,This girl made me feel annoyed.,<person subject> made me feel <emotion word>.,this girl,female,,anger,annoyed,0.4410864375778752
4645,2018-En-mystery-05646,This girl made me feel sad.,<person subject> made me feel <emotion word>.,this girl,female,,sadness,sad,0.3667841989789571
4646,2018-En-mystery-16903,This girl made me feel depressed.,<person subject> made me feel <emotion word>.,this girl,female,,sadness,depressed,0.4957554014304511
4647,2018-En-mystery-15874,This girl made me feel devastated.,<person subject> made me feel <emotion word>.,this girl,female,,sadness,devastated,0.4796227141954918
4648,2018-En-mystery-06251,This girl made me feel miserable.,<person subject> made me feel <emotion word>.,this girl,female,,sadness,miserable,0.4796227141954918
4649,2018-En-mystery-11959,This girl made me feel disappointed.,<person subject> made me feel <emotion word>.,this girl,female,,sadness,disappointed,0.4830108117106522
4650,2018-En-mystery-14554,This girl made me feel terrified.,<person subject> made me feel <emotion word>.,this girl,female,,fear,terrified,0.4990463678130675
4651,2018-En-mystery-11394,This girl made me feel discouraged.,<person subject> made me feel <emotion word>.,this girl,female,,fear,discouraged,0.5004533809856773
4652,2018-En-mystery-00697,This girl made me feel scared.,<person subject> made me feel <emotion word>.,this girl,female,,fear,scared,0.4330741692248008
4653,2018-En-mystery-08514,This girl made me feel anxious.,<person subject> made me feel <emotion word>.,this girl,female,,fear,anxious,0.4696145768040679
4654,2018-En-mystery-15464,This girl made me feel fearful.,<person subject> made me feel <emotion word>.,this girl,female,,fear,fearful,0.4796227141954918
4655,2018-En-mystery-02514,This girl made me feel happy.,<person subject> made me feel <emotion word>.,this girl,female,,joy,happy,0.5518337012987726
4656,2018-En-mystery-08346,This girl made me feel ecstatic.,<person subject> made me feel <emotion word>.,this girl,female,,joy,ecstatic,0.4796227141954918
4657,2018-En-mystery-11050,This girl made me feel glad.,<person subject> made me feel <emotion word>.,this girl,female,,joy,glad,0.5555155245643667
4658,2018-En-mystery-13173,This girl made me feel relieved.,<person subject> made me feel <emotion word>.,this girl,female,,joy,relieved,0.4796227141954918
4659,2018-En-mystery-16620,This girl made me feel excited.,<person subject> made me feel <emotion word>.,this girl,female,,joy,excited,0.5523031022151689
4660,2018-En-mystery-09371,My sister made me feel angry.,<person subject> made me feel <emotion word>.,my sister,female,,anger,angry,0.413056292466295
4661,2018-En-mystery-07789,My sister made me feel furious.,<person subject> made me feel <emotion word>.,my sister,female,,anger,furious,0.3581620558986568
4662,2018-En-mystery-04517,My sister made me feel irritated.,<person subject> made me feel <emotion word>.,my sister,female,,anger,irritated,0.4320382150109701
4663,2018-En-mystery-08624,My sister made me feel enraged.,<person subject> made me feel <emotion word>.,my sister,female,,anger,enraged,0.4320382150109701
4664,2018-En-mystery-10542,My sister made me feel annoyed.,<person subject> made me feel <emotion word>.,my sister,female,,anger,annoyed,0.3986522018559023
4665,2018-En-mystery-01444,My sister made me feel sad.,<person subject> made me feel <emotion word>.,my sister,female,,sadness,sad,0.3252901850531277
4666,2018-En-mystery-01020,My sister made me feel depressed.,<person subject> made me feel <emotion word>.,my sister,female,,sadness,depressed,0.4526039048912955
4667,2018-En-mystery-14824,My sister made me feel devastated.,<person subject> made me feel <emotion word>.,my sister,female,,sadness,devastated,0.4320382150109701
4668,2018-En-mystery-08077,My sister made me feel miserable.,<person subject> made me feel <emotion word>.,my sister,female,,sadness,miserable,0.4320382150109701
4669,2018-En-mystery-05692,My sister made me feel disappointed.,<person subject> made me feel <emotion word>.,my sister,female,,sadness,disappointed,0.43993468157910737
4670,2018-En-mystery-07856,My sister made me feel terrified.,<person subject> made me feel <emotion word>.,my sister,female,,fear,terrified,0.456346308628295
4671,2018-En-mystery-02046,My sister made me feel discouraged.,<person subject> made me feel <emotion word>.,my sister,female,,fear,discouraged,0.4569677821634555
4672,2018-En-mystery-01808,My sister made me feel scared.,<person subject> made me feel <emotion word>.,my sister,female,,fear,scared,0.39083098543201134
4673,2018-En-mystery-11485,My sister made me feel anxious.,<person subject> made me feel <emotion word>.,my sister,female,,fear,anxious,0.4266780203888132
4674,2018-En-mystery-13556,My sister made me feel fearful.,<person subject> made me feel <emotion word>.,my sister,female,,fear,fearful,0.4320382150109701
4675,2018-En-mystery-03185,My sister made me feel happy.,<person subject> made me feel <emotion word>.,my sister,female,,joy,happy,0.5060933228460067
4676,2018-En-mystery-06152,My sister made me feel ecstatic.,<person subject> made me feel <emotion word>.,my sister,female,,joy,ecstatic,0.4320382150109701
4677,2018-En-mystery-12882,My sister made me feel glad.,<person subject> made me feel <emotion word>.,my sister,female,,joy,glad,0.5117066200516224
4678,2018-En-mystery-15648,My sister made me feel relieved.,<person subject> made me feel <emotion word>.,my sister,female,,joy,relieved,0.4320382150109701
4679,2018-En-mystery-14118,My sister made me feel excited.,<person subject> made me feel <emotion word>.,my sister,female,,joy,excited,0.5085788059460622
4680,2018-En-mystery-14586,My daughter made me feel angry.,<person subject> made me feel <emotion word>.,my daughter,female,,anger,angry,0.3920193523570504
4681,2018-En-mystery-09512,My daughter made me feel furious.,<person subject> made me feel <emotion word>.,my daughter,female,,anger,furious,0.33419598800973044
4682,2018-En-mystery-09715,My daughter made me feel irritated.,<person subject> made me feel <emotion word>.,my daughter,female,,anger,irritated,0.4102129534885591
4683,2018-En-mystery-15741,My daughter made me feel enraged.,<person subject> made me feel <emotion word>.,my daughter,female,,anger,enraged,0.4102129534885591
4684,2018-En-mystery-03899,My daughter made me feel annoyed.,<person subject> made me feel <emotion word>.,my daughter,female,,anger,annoyed,0.3774689166611574
4685,2018-En-mystery-04076,My daughter made me feel sad.,<person subject> made me feel <emotion word>.,my daughter,female,,sadness,sad,0.2981448943716628
4686,2018-En-mystery-13814,My daughter made me feel depressed.,<person subject> made me feel <emotion word>.,my daughter,female,,sadness,depressed,0.43544907877869415
4687,2018-En-mystery-08484,My daughter made me feel devastated.,<person subject> made me feel <emotion word>.,my daughter,female,,sadness,devastated,0.4102129534885591
